artist_name,track_name,popularity,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration,loudness_transform
David and the High Spirit,Psalms No. 123,0,2000,0.231,0.264,0,-13.138,1,0.0393,0.572,0.000349,0.0991,0.0365,171.589,4,1.5273,-2.758236216015381
D'Angelo,Send It On,55,2000,0.788,0.258,5,-11.758,1,0.104,0.171,0.00721,0.326,0.335,127.492,3,5.94155,-2.666672496648232
David and the High Spirit,Psalms No. 48,0,2000,0.618,0.136,2,-14.745,0,0.0629,0.952,5.51e-06,0.113,0.143,119.259,4,3.0946833333333332,-2.8552625807825964
UB40,The Way You Do The Things You Do,50,2000,0.885,0.534,5,-8.191,0,0.155,0.248,4.77e-05,0.0357,0.896,80.857,4,3.0537833333333335,-2.3818582738885534
David and the High Spirit,Psalms No. 90,0,2000,0.43,0.353,9,-11.975,1,0.0429,0.51,0.0,0.217,0.138,118.022,1,2.8456166666666665,-2.681637777150377
Radiohead,Optimistic,54,2000,0.402,0.757,7,-9.931,0,0.0371,0.0496,0.846,0.305,0.573,157.96,4,5.266216666666667,-2.5309151709955553
David and the High Spirit,Psalms No. 57,0,2000,0.466,0.148,1,-14.211,0,0.0428,0.648,0.000216,0.865,0.328,138.419,4,2.27615,-2.824053876858516
Kittie,Brackish,57,2000,0.349,0.931,1,-6.016,1,0.0863,0.000291,0.00065,0.104,0.843,142.956,4,3.161783333333333,-2.157559320943788
David and the High Spirit,Psalms No. 108,0,2000,0.365,0.2,1,-13.204,1,0.0671,0.903,0.000313,0.101,0.165,85.251,4,2.9372666666666665,-2.7624121157882207
Blur,The Universal,54,2000,0.317,0.571,9,-7.669,1,0.0283,0.158,2.95e-06,0.0848,0.234,163.036,3,4.002,-2.332435114962931
David and the High Spirit,Psalms No. 6,0,2000,0.458,0.112,10,-16.581,0,0.128,0.771,1.79e-05,0.457,0.295,105.144,4,2.097183333333333,-2.955691224016807
Lesley Gore,It's My Party,57,2000,0.683,0.71,9,-7.445,1,0.114,0.403,0.0,0.086,0.931,128.181,4,2.3722166666666666,-2.3104540513727407
David and the High Spirit,Psalms No. 42,0,2000,0.289,0.0938,4,-17.528,1,0.0499,0.963,0.0187,0.339,0.0902,71.526,4,3.91,-3.0037996446317496
Steps,It's the Way You Make Me Feel,54,2000,0.573,0.665,8,-5.081,1,0.0239,0.108,2.09e-06,0.095,0.347,105.006,4,3.2893333333333334,-2.043166485815124
David and the High Spirit,Psalms No. 26,0,2000,0.333,0.0786,0,-21.06,1,0.036,0.932,0.0672,0.135,0.182,81.337,4,3.0528166666666667,-3.1652218515325674
Chanté Moore,Straight Up,50,2000,0.864,0.869,1,-3.602,1,0.129,0.255,0.000134,0.0469,0.93,100.011,4,3.67,-1.8303389511955301
David and the High Spirit,Psalms No. 33,0,2000,0.539,0.161,5,-14.525,0,0.0612,0.937,6.79e-06,0.109,0.223,75.433,4,3.3857,-2.8425228173034838
Steve Chou,黃昏,54,2000,0.501,0.511,7,-9.836,0,0.0291,0.122,0.0,0.279,0.113,78.045,4,5.736666666666666,-2.523325759691945
David and the High Spirit,Psalms No. 58,0,2000,0.304,0.0432,0,-16.306,1,0.0421,0.971,0.00115,0.124,0.118,91.86,5,2.6028,-2.9412760877579323
Ice Cube,You Can Do It,44,2000,0.947,0.853,1,-4.489,0,0.164,0.000931,0.0,0.0502,0.887,99.887,4,4.318133333333333,-1.9633289849962168
David and the High Spirit,Psalms No. 40,0,2000,0.501,0.138,5,-16.05,1,0.0432,0.927,0.000249,0.0961,0.27,118.445,3,3.56815,-2.9276675426398615
Eva Cassidy,Kathys Song,32,2000,0.334,0.135,10,-20.882,1,0.0313,0.981,0.163,0.111,0.301,92.128,4,2.786,-3.1576810405400084
David and the High Spirit,Psalms No. 121,0,2000,0.244,0.23,0,-12.711,1,0.0354,0.72,0.0108,0.106,0.243,80.44,4,2.0218833333333333,-2.7307896880716998
The Union Underground,South Texas Deathride,52,2000,0.484,0.924,9,-5.119,1,0.0994,0.00607,0.0184,0.218,0.557,90.475,4,3.4048833333333333,-2.048079865236822
David and the High Spirit,Psalms No. 79,0,2000,0.488,0.131,2,-14.167,0,0.0904,0.934,0.000108,0.254,0.268,80.525,5,2.8095666666666665,-2.8214384084472655
Sam Cooke,Twistin' the Night Away,50,2000,0.581,0.696,9,-8.75,1,0.108,0.673,0.0,0.322,0.932,160.891,4,2.6648833333333335,-2.432208860787551
David and the High Spirit,Psalms No. 114,0,2000,0.379,0.154,10,-14.832,1,0.0301,0.952,0.163,0.131,0.279,86.634,4,3.521933333333333,-2.860256133991541
Radiohead,Treefingers,53,2000,0.165,0.146,6,-21.357,1,0.0362,0.827,0.887,0.109,0.0577,134.508,3,3.71,-3.1776787600178626
David and the High Spirit,Psalms No. 82,0,2000,0.46,0.252,5,-13.597,0,0.0747,0.822,0.000511,0.197,0.444,61.769,4,1.2599666666666667,-2.7869229939229334
Powderfinger,Odyssey # 5,32,2000,0.536,0.746,7,-7.727,1,0.0308,0.00213,0.0027,0.113,0.531,115.578,4,1.74155,-2.3380487572696147
David and the High Spirit,Psalms No. 45,0,2000,0.405,0.229,4,-13.84,1,0.0611,0.91,0.000766,0.128,0.239,143.815,3,3.3592166666666667,-2.801783380519057
Shaggy,"Luv Me, Luv Me",45,2000,0.898,0.801,1,-4.672,0,0.253,0.152,0.0,0.318,0.715,97.684,4,3.5917833333333333,-1.9886959283730907
David and the High Spirit,Psalms No. 140,0,2000,0.259,0.582,0,-11.478,1,0.232,0.464,0.000106,0.262,0.546,169.424,4,3.9855833333333335,-2.6470254992644353
Yo La Tengo,Our Way to Fall,53,2000,0.564,0.237,0,-14.653,1,0.032,0.718,0.766,0.0968,0.561,78.282,4,4.3071166666666665,-2.8499547739406497
David and the High Spirit,Psalms No. 25,0,2000,0.438,0.174,1,-18.563,0,0.108,0.715,6.94e-05,0.623,0.262,114.92,4,3.2395833333333335,-3.0538596622306
Beenie Man,Girls Dem Sugar,59,2000,0.603,0.782,2,-4.832,1,0.162,0.118,0.0,0.363,0.731,124.303,5,4.298216666666667,-2.010359380492392
David and the High Spirit,Psalms No. 95,0,2000,0.497,0.446,2,-10.376,0,0.0567,0.712,0.0,0.247,0.71,79.446,1,1.5190166666666667,-2.565718292524414
The Beatles,Something - Remastered 2015,53,2000,0.449,0.375,0,-9.329,1,0.0286,0.302,2.41e-06,0.144,0.466,133.845,4,3.02355,-2.4818185531887673
David and the High Spirit,Psalms No. 86,0,2000,0.437,0.18,6,-13.797,1,0.0697,0.867,0.00102,0.67,0.208,107.998,3,3.3108333333333335,-2.799169794469694
The Beatles,Yellow Submarine - Remastered 2015,54,2000,0.66,0.557,1,-9.597,1,0.03,0.158,0.0,0.543,0.788,110.743,4,2.6466666666666665,-2.503973712505226
David and the High Spirit,Psalms No. 141,0,2000,0.405,0.414,7,-12.777,1,0.0323,0.106,0.00421,0.182,0.367,89.959,3,4.358266666666666,-2.7350815401532405
Fuel,Bad Day,32,2000,0.291,0.735,9,-4.767,1,0.0415,0.000374,4.53e-06,0.0808,0.19,175.978,4,3.2577833333333333,-2.0016151262153294
David and the High Spirit,Psalms No. 102,0,2000,0.6,0.216,5,-14.55,1,0.093,0.934,1.35e-05,0.106,0.495,117.868,4,3.0701833333333335,-2.843978718326454
Silverchair,Ana's Song (Open Fire) - Acoustic Re-Mix,46,2000,0.391,0.433,4,-9.511,1,0.0259,0.389,3.28e-05,0.196,0.182,78.594,4,3.84445,-2.496917562454136
David and the High Spirit,Psalms No. 52,0,2000,0.404,0.272,11,-17.039,0,0.0784,0.755,0.00353,0.12,0.617,91.317,4,2.4538,-2.9792471372941285
Black Legend,You See the Trouble with Me - We'll Be In Trouble Radio Edit,50,2000,0.59,0.952,6,-7.867,1,0.0347,0.0182,0.575,0.655,0.559,124.975,4,4.9062833333333336,-2.351470490723856
David and the High Spirit,Psalms No. 150,0,2000,0.223,0.411,1,-10.301,1,0.0319,0.000744,0.224,0.0796,0.206,131.979,4,3.632,-2.5599368156379927
Green Day,Macy's Day Parade,54,2000,0.863,0.728,11,-4.693,1,0.0327,0.208,0.0,0.104,0.874,108.958,4,3.5517833333333333,-1.9915661551778268
David and the High Spirit,Psalms No. 139,0,2000,0.448,0.286,2,-13.619,1,0.36,0.857,6.85e-06,0.209,0.586,77.211,4,3.8630833333333334,-2.788277507121039
Ja Rule,Between Me & You,54,2000,0.818,0.883,0,-4.547,1,0.0695,0.0202,0.000767,0.243,0.405,93.67,4,4.16955,-1.9714386491281803
David and the High Spirit,Psalms No. 132,0,2000,0.238,0.0767,0,-17.581,1,0.045,0.942,0.0416,0.103,0.108,44.389,4,4.787433333333333,-3.0064249030927344
Train,Drops of Jupiter (Tell Me),78,2001,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,4,4.332216666666667,-2.139595464499583
Schoolgirl Byebye,"Year,2015",25,2001,0.314,0.0855,9,-15.775,1,0.0342,0.969,0.795,0.16,0.161,69.893,3,1.2383666666666666,-2.912839675464425
Jimmy Eat World,The Middle,80,2001,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,4,2.7642166666666665,-2.0871616646949738
ABBA,Happy New Year,1,2001,0.51,0.375,9,-9.194,1,0.0288,0.812,0.0,0.145,0.25,132.555,4,4.3948833333333335,-2.470469601990231
Nickelback,How You Remind Me,79,2001,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,4,3.7306666666666666,-2.0380985781454535
Mr.Kitty,Years - 2021 Remaster,18,2001,0.608,0.841,9,-8.354,1,0.0293,0.000672,1.67e-05,0.0704,0.185,129.994,4,3.5693166666666665,-2.396803768233027
Papa Roach,Last Resort,81,2001,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,4,3.3317833333333335,-1.8489271422843963
ABBA,Happy New Year,1,2001,0.51,0.375,9,-9.194,1,0.0288,0.812,0.0,0.145,0.25,132.555,4,4.3948833333333335,-2.470469601990231
Ice Cube,It Was A Good Day,70,2001,0.797,0.779,7,-4.719,0,0.141,0.319,0.000142,0.266,0.82,82.37,4,4.334666666666666,-1.9951083932140852
The Kiboomers,The Months of the Year - 2014 Version,28,2001,0.903,0.262,2,-12.528,1,0.081,0.843,0.0,0.109,0.681,95.098,4,1.49425,-2.718792297634112
Weezer,Island In The Sun,77,2001,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4,3.33845,-2.1853768920885046
ABBA,Happy New Year,2,2001,0.51,0.375,9,-9.194,1,0.0288,0.812,0.0,0.145,0.25,132.555,4,4.3948833333333335,-2.470469601990231
System Of A Down,Chop Suey!,80,2001,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,3.504,-1.8782429291161922
Anthem Lights,K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),32,2001,0.39,0.455,4,-4.247,1,0.0316,0.397,0.0,0.125,0.358,107.012,4,3.038133333333333,-1.9287639902203428
Ja Rule,Always On Time,73,2001,0.839,0.706,5,-6.104,0,0.199,0.208,0.0,0.242,0.839,96.673,4,4.08555,-2.167681330529244
Marshmello,Happier,0,2001,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,4,3.5715,-1.6832458395788201
Kylie Minogue,Can't Get You out of My Head,57,2001,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,4,3.844,-2.3174737054877963
Midnight Oil,Forgotten Years - 2011 Remaster,48,2001,0.497,0.964,11,-2.653,0,0.0703,0.0149,2.07e-06,0.119,0.558,152.178,4,4.2762166666666666,-1.665250977253313
Alien Ant Farm,Smooth Criminal,76,2001,0.653,0.964,9,-4.261,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,4,3.4877833333333332,-1.930796511245265
Katy Perry,I Kissed A Girl,0,2001,0.824,0.682,9,-4.624,0,0.145,0.00126,0.204,0.0503,0.39,130.026,4,3.4977833333333335,-1.9821043087908785
Daft Punk,One More Time,77,2001,0.613,0.697,2,-8.618,1,0.133,0.0194,0.0,0.332,0.476,122.746,4,5.339283333333333,-2.4205458906276105
Modjo,Lady - Hear Me Tonight,76,2001,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4,5.119233333333334,-2.1115456455803683
Katy Perry,Dark Horse,5,2001,0.647,0.585,6,-6.123,1,0.0512,0.00314,0.0,0.165,0.353,131.934,4,3.594533333333333,-2.1698533805400873
Fat Joe,What's Luv? (feat. Ja-Rule & Ashanti),73,2001,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,4,4.45155,-2.04225875055212
David Bowie,Golden Years - 2016 Remaster,62,2001,0.68,0.701,6,-10.36,0,0.036,0.316,4.72e-06,0.111,0.933,108.287,4,4.054666666666667,-2.564487712458339
James Blundell,Way Out West,55,2001,0.625,0.791,7,-6.866,1,0.0276,0.118,3.39e-05,0.185,0.671,123.093,4,4.04445,-2.2512917986064953
Katy Perry,Hot N Cold,4,2001,0.706,0.842,7,-3.956,1,0.0417,7.73e-05,0.0,0.0688,0.861,132.032,4,3.67045,-1.8855533485144158
John Mayer,Your Body Is a Wonderland,74,2001,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4,4.16045,-2.1843644616066147
Tori Amos,Pretty Good Year - 2015 Remaster,23,2001,0.388,0.195,6,-14.857,1,0.0339,0.933,3.97e-06,0.0989,0.321,133.152,4,3.4273333333333333,-2.861686462924926
Sum 41,In Too Deep,74,2001,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,4,3.45155,-2.14112442686742
Avicii,SOS,4,2001,0.802,0.646,5,-6.121,0,0.0591,0.302,0.0,0.118,0.389,99.978,4,2.6311166666666668,-2.1696249657378153
Eve,Let Me Blow Ya Mind,73,2001,0.908,0.557,8,-4.243,0,0.107,0.242,0.0,0.0709,0.897,90.032,4,3.83555,-1.9281825103376993
Vera Lynn,The Loveliest Night Of The Year - 2017 Version,17,2001,0.181,0.16,5,-14.428,1,0.0318,0.923,4.19e-05,0.272,0.215,83.181,4,2.54645,-2.836853768486503
Mary J. Blige,Family Affair,74,2001,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,4,4.431116666666667,-1.8537948601475076
Avicii,Levels - Radio Edit,1,2001,0.579,0.887,1,-5.961,0,0.0334,0.0484,0.828,0.294,0.472,126.041,4,3.3653333333333335,-2.1511806388348127
Afroman,Crazy Rap (Colt 45 & 2 Zig Zags),71,2001,0.927,0.367,9,-7.797,1,0.382,0.325,0.0,0.132,0.576,99.053,4,5.477783333333333,-2.344782141693834
Eagles,Funky New Year - 2013 Remaster,19,2001,0.657,0.538,9,-10.34,1,0.0591,0.0544,0.0343,0.332,0.785,90.81,4,4.02045,-2.5629473547908637
Gorillaz,Clint Eastwood,76,2001,0.663,0.694,10,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.964,4,5.682,-2.4213454287148886
Avicii,Wake Me Up - Radio Edit,1,2001,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,4,4.11355,-1.9160398697383922
Gabrielle,Out Of Reach,70,2001,0.51,0.48,11,-6.567,1,0.0452,0.503,0.0,0.106,0.496,182.862,4,3.2831166666666665,-2.2193121738002244
Anthem Lights,K-Love Fan Awards: Songs of the Year (2014 Mash-Up),26,2001,0.42,0.281,11,-8.204,1,0.0334,0.829,0.0,0.376,0.229,119.515,4,3.55275,-2.3830584771439227
Christina Aguilera,Lady Marmalade,54,2001,0.76,0.812,5,-3.674,1,0.0541,0.015,1.57e-05,0.646,0.618,109.903,4,4.415116666666667,-1.8418186691007918
ABBA,Chiquitita,1,2001,0.511,0.63,9,-6.307,1,0.0312,0.674,2.05e-06,0.263,0.324,84.166,4,5.431783333333334,-2.190647439753181
Tenacious D,Tribute,68,2001,0.365,0.767,9,-6.185,0,0.0681,0.181,0.000856,0.0942,0.422,94.174,4,4.134216666666667,-2.176908484906044
David Bowie,Five Years - 2012 Remaster,58,2001,0.46,0.326,7,-10.699,1,0.0417,0.142,1.01e-05,0.0449,0.321,152.531,3,4.729216666666667,-2.5902421651333216
The Calling,Wherever You Will Go,66,2001,0.555,0.717,2,-5.114,1,0.0269,0.0414,0.0,0.116,0.374,112.03,4,3.4751166666666666,-2.0474347455447495
ABBA,Waterloo,1,2001,0.409,0.946,2,-2.878,1,0.0551,0.235,3.45e-05,0.353,0.707,147.094,4,2.763333333333333,-1.7069275337113576
Sum 41,Fat Lip,73,2001,0.402,0.914,9,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,4,2.9711166666666666,-2.0603861351446766
Iron Maiden,Wasted Years - 2015 Remaster,64,2001,0.314,0.959,4,-4.657,0,0.0908,0.0263,0.000148,0.161,0.492,154.221,4,5.160666666666667,-1.9866407108242934
Puddle Of Mudd,She Hates Me,71,2001,0.58,0.748,4,-5.433,1,0.0323,0.00935,0.0,0.753,0.584,109.781,4,3.6126666666666667,-2.087781665954837
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),1,2001,0.705,0.655,2,-5.985,0,0.0281,0.029,0.00405,0.319,0.694,119.373,4,4.819333333333334,-2.153969068665262
The Strokes,Last Nite,73,2001,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4,3.2175166666666666,-2.1207034394284765
Riff Raff,Rookie of the Year 2013,18,2001,0.773,0.859,2,-6.459,1,0.0573,0.0044,0.00711,0.117,0.577,159.955,4,2.025,-2.207504886743776
Shakira,"Whenever, Wherever",74,2001,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,4,3.2693333333333334,-2.014369544936121
Black Eyed Peas,I Gotta Feeling,1,2001,0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,4,4.824883333333333,-2.123338802717019
System Of A Down,Toxicity,78,2001,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3,3.6488833333333335,-1.9147142932868324
Elvis Costello & The Attractions,Pump It Up - 2021 Remaster,59,2001,0.645,0.809,11,-6.12,1,0.0385,0.00921,0.00108,0.106,0.966,138.978,4,3.278,-2.1695107387687034
Usher,U Remind Me,71,2001,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985,4,4.448216666666666,-2.0244572333470763
DJ Snake,Let Me Love You,1,2001,0.475,0.715,8,-5.371,1,0.058,0.0863,2.67e-05,0.135,0.159,199.892,4,3.43245,-2.080066346448678
Jagged Edge,Where the Party At (feat. Nelly),68,2001,0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,5,3.8762166666666666,-2.1830129578532005
Calum Scott,Dancing On My Own,0,2001,0.681,0.174,1,-8.745,1,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,4,4.3380833333333335,-2.4317695513748716
blink-182,First Date,73,2001,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882,95.594,4,2.8588833333333334,-1.9427623427645824
Topic,Breaking Me,0,2001,0.789,0.72,8,-5.652,0,0.217,0.223,0.0,0.129,0.664,122.031,4,2.7799,-2.11456734365521
Shannon Noll,What About Me,53,2001,0.611,0.44,4,-6.046,1,0.0296,0.672,0.0,0.114,0.264,128.097,4,3.3628833333333334,-2.1610215286722587
Bon Jovi,Livin' On A Prayer,2,2001,0.527,0.89,0,-3.335,1,0.0338,0.0678,0.000162,0.222,0.818,122.494,4,4.177116666666667,-1.7865794091865128
P!nk,Get the Party Started,68,2001,0.802,0.903,11,-3.267,0,0.046,0.0011,0.0,0.173,0.96,128.93,4,3.2088833333333335,-1.7751218280750316
The Killers,Mr. Brightside,0,2001,0.356,0.924,1,-3.74,1,0.0804,0.00101,0.0,0.0953,0.232,148.045,4,3.709783333333333,-1.8522272159951447
Michelle Branch,Everywhere,70,2001,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,4,3.58045,-1.9919755158985601
Mabel,Loneliest Time Of Year,0,2001,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,3.378216666666667,-2.1205834850110112
112,Dance With Me,62,2001,0.912,0.511,9,-6.365,1,0.203,0.0259,0.0,0.0442,0.611,101.628,4,3.8633333333333333,-2.1971134600518116
Mabel,Loneliest Time Of Year,1,2001,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,3.378216666666667,-2.1205834850110112
Journey,Don't Stop Believin',73,2001,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,4,4.14845,-2.2762411176544437
Mabel,Loneliest Time Of Year,0,2001,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,3.378216666666667,-2.1205834850110112
Smash Mouth,I'm A Believer,67,2001,0.549,0.981,11,-3.558,0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,4,3.08845,-1.823258136287426
Mabel,Loneliest Time Of Year,0,2001,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,3.378216666666667,-2.1205834850110112
Drowning Pool,Bodies,74,2001,0.656,0.932,4,-3.405,0,0.0708,0.00347,0.00147,0.144,0.544,130.936,4,3.366,-1.798238435325764
Mabel,Loneliest Time Of Year,0,2001,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,3.378216666666667,-2.1205834850110112
D12,Purple Pills,67,2001,0.78,0.634,1,-5.941,1,0.16,0.0199,2.98e-05,0.29,0.754,125.25,4,5.075116666666666,-2.1488509930520037
Bee Gees,"Night Fever - From ""Saturday Night Fever"" Soundtrack",1,2001,0.726,0.779,1,-7.057,0,0.0251,0.0178,0.00178,0.104,0.841,109.133,4,3.546666666666667,-2.271197619752413
Backstreet Boys,I Want It That Way,73,2001,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,4,3.56,-2.1133597598832967
Bee Gees,"More Than A Woman - From ""Saturday Night Fever"" Soundtrack",1,2001,0.601,0.703,7,-6.24,1,0.0379,0.175,8.4e-05,0.571,0.673,106.164,4,3.2702166666666668,-2.183125652956718
Ja Rule,Livin' It Up,64,2001,0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,4,4.28445,-1.9050881545350582
R3HAB,All Around The World (La La La),0,2001,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4,2.464,-2.0365340406685593
Womack & Womack,Teardrops,66,2001,0.872,0.715,11,-10.182,1,0.0468,0.0876,0.0706,0.177,0.967,133.225,4,3.80955,-2.5506943903260035
Rod Stewart,What Are You Doing New Year's Eve?,0,2001,0.362,0.265,8,-10.084,1,0.0355,0.94,0.0,0.107,0.224,76.404,4,3.6971166666666666,-2.543018312845216
Darude,Sandstorm,68,2001,0.528,0.965,11,-7.984,0,0.0465,0.141,0.985,0.0797,0.587,136.065,4,3.7582166666666668,-2.3625506741614797
Rod Stewart,What Are You Doing New Year's Eve?,0,2001,0.362,0.265,8,-10.084,1,0.0355,0.94,0.0,0.107,0.224,76.404,4,3.6971166666666666,-2.543018312845216
Atomic Kitten,Whole Again,67,2001,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,4,3.08355,-1.986091938688145
Rod Stewart,What Are You Doing New Year's Eve?,0,2001,0.362,0.265,8,-10.084,1,0.0355,0.94,0.0,0.107,0.224,76.404,4,3.6971166666666666,-2.543018312845216
Blu Cantrell,Hit 'Em Up Style (Oops!),65,2001,0.667,0.773,5,-4.983,0,0.0586,0.201,0.0,0.404,0.667,89.976,4,4.17845,-2.030382591390651
Rod Stewart,What Are You Doing New Year's Eve?,0,2001,0.362,0.265,8,-10.084,1,0.0355,0.94,0.0,0.107,0.224,76.404,4,3.6971166666666666,-2.543018312845216
Alex Lloyd,Amazing,52,2001,0.527,0.741,9,-7.344,1,0.0303,0.00232,1.52e-06,0.0694,0.6,100.01,4,3.3868833333333335,-2.3003826694388456
Rod Stewart,What Are You Doing New Year's Eve?,0,2001,0.362,0.265,8,-10.084,1,0.0355,0.94,0.0,0.107,0.224,76.404,4,3.6971166666666666,-2.543018312845216
Usher,U Got It Bad,70,2001,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,4,4.1306666666666665,-1.9719955195309884
Zedd,The Middle,0,2001,0.753,0.657,7,-3.061,1,0.045,0.173,0.0,0.112,0.435,107.013,4,3.078866666666667,-1.7395885968991456
S Club 7,Don't Stop Movin',63,2001,0.822,0.672,7,-6.133,1,0.0329,0.0285,0.0,0.213,0.91,117.033,4,3.8937833333333334,-2.1709946726064486
Jonas Blue,Perfect Strangers,0,2001,0.735,0.863,1,-4.079,1,0.0458,0.393,0.0,0.271,0.728,118.029,4,3.276883333333333,-1.9040459449566143
Enrique Iglesias,Hero,68,2001,0.346,0.641,7,-5.627,1,0.0504,0.136,8.4e-06,0.108,0.159,77.281,4,4.404,-2.1115456455803683
Sabrina Carpenter,Christmas the Whole Year Round,0,2001,0.57,0.898,6,-2.956,1,0.0865,0.146,0.0,0.131,0.962,188.057,4,2.99045,-1.7209792871670078
Staind,It's Been Awhile,65,2001,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,4,4.411783333333333,-1.9003148757824007
Sabrina Carpenter,Christmas the Whole Year Round,0,2001,0.57,0.898,6,-2.956,1,0.0865,0.146,0.0,0.131,0.962,188.057,4,2.99045,-1.7209792871670078
bôa,Duvet,74,2001,0.584,0.888,11,-9.411,0,0.0349,0.192,4.23e-05,0.0931,0.672,93.211,4,3.3933333333333335,-2.488649636066835
Sabrina Carpenter,Christmas the Whole Year Round,0,2001,0.57,0.898,6,-2.956,1,0.0865,0.146,0.0,0.131,0.962,188.057,4,2.99045,-1.7209792871670078
Daft Punk,"Harder, Better, Faster, Stronger",72,2001,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.474,4,3.744883333333333,-2.4451257797761556
Sabrina Carpenter,Christmas the Whole Year Round,0,2001,0.57,0.898,6,-2.956,1,0.0865,0.146,0.0,0.131,0.962,188.057,4,2.99045,-1.7209792871670078
Missy Elliott,Get Ur Freak On,70,2001,0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,4,3.518666666666667,-2.4851566185432077
Stevie Wonder,Sir Duke,0,2001,0.603,0.594,6,-7.703,1,0.0854,0.108,0.0,0.0942,0.96,106.559,4,3.887783333333333,-2.3357296915863475
System Of A Down,Aerials,74,2001,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4,3.91755,-1.924394627020762
